"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2117","test_e2e[chromium]","tests","2026-06-25","passed","2026-06-25","TestE2E","test_e2e","",""
"","860","test_navigation_to_checkout_overview_page[chromium]","tests","2026-06-25","passed","2026-06-25","TestCheckoutOverviewPage","test_checkout_overview_page","",""
"","1016","test_invalid_fill_checkout_info_form[Empty postal code-firefox]","tests","2026-06-25","passed","2026-06-25","TestCheckoutInfoPage","test_checkout_info_page","",""
"","1656","test_invalid_fill_checkout_info_form[Empty form-firefox]","tests","2026-06-25","passed","2026-06-25","TestCheckoutInfoPage","test_checkout_info_page","",""
"","696","test_remove_item_after_adding_to_cart[chromium]","tests","2026-06-25","passed","2026-06-25","TestItemPage","test_item_page","",""
"","675","test_back_to_cart_from_checkout_info_page[chromium]","tests","2026-06-25","passed","2026-06-25","TestCheckoutInfoPage","test_checkout_info_page","",""
"","1623","test_added_products_is_displayed_on_checkout_page[chromium]","tests","2026-06-25","passed","2026-06-25","TestCheckoutOverviewPage","test_checkout_overview_page","",""
"","537","Sort products by: PRICE_LOW_HIGH","tests","2026-06-25","passed","2026-06-25","TestProductsPage","test_products_page","",""
"","708","Sort products by: PRICE_LOW_HIGH","tests","2026-06-25","passed","2026-06-25","TestProductsPage","test_products_page","",""
"","1444","test_add_all_product_to_cart[chromium]","tests","2026-06-25","passed","2026-06-25","TestProductsPage","test_products_page","",""
"","1649","test_back_to_products_from_checkout_complete_page[firefox]","tests","2026-06-25","passed","2026-06-25","TestCheckoutCompletePage","test_checkout_complete_page","",""
"","766","test_invalid_fill_checkout_info_form[Empty last name-chromium]","tests","2026-06-25","passed","2026-06-25","TestCheckoutInfoPage","test_checkout_info_page","",""
"","1249","Login validation: unregistered_username_registered_password","tests","2026-06-25","passed","2026-06-25","TestAuthorization","test_login_page","",""
"","1032","Login validation: empty_username_valid_password","tests","2026-06-25","passed","2026-06-25","TestAuthorization","test_login_page","",""
"","837","Sort products by: NAME_ZA","tests","2026-06-25","passed","2026-06-25","TestProductsPage","test_products_page","",""
"","702","Login validation: valid_username_empty_password","tests","2026-06-25","passed","2026-06-25","TestAuthorization","test_login_page","",""
"","1486","test_navigation_back_to_products_page_from_cart_page[firefox]","tests","2026-06-25","passed","2026-06-25","TestCartPage","test_cart_page","",""
"","678","test_invalid_fill_checkout_info_form[Empty first name-chromium]","tests","2026-06-25","passed","2026-06-25","TestCheckoutInfoPage","test_checkout_info_page","",""
"","1792","test_remove_all_products_from_cart[chromium]","tests","2026-06-25","passed","2026-06-25","TestCartPage","test_cart_page","",""
"","723","Login validation: unregistered_user","tests","2026-06-25","passed","2026-06-25","TestAuthorization","test_login_page","",""
"","2140","test_add_random_products_to_cart[firefox]","tests","2026-06-25","passed","2026-06-25","TestProductsPage","test_products_page","",""
"","508","Sort products by: PRICE_HIGH_LOW","tests","2026-06-25","passed","2026-06-25","TestProductsPage","test_products_page","",""
"","1417","test_add_random_products_to_cart[chromium]","tests","2026-06-25","passed","2026-06-25","TestProductsPage","test_products_page","",""
"","2377","test_added_products_is_displayed_on_checkout_page[firefox]","tests","2026-06-25","passed","2026-06-25","TestCheckoutOverviewPage","test_checkout_overview_page","",""
"","1201","Login with valid username and password","tests","2026-06-25","passed","2026-06-25","TestAuthorization","test_login_page","",""
"","1146","test_navigation_back_to_products_page_from_cart_page[chromium]","tests","2026-06-25","passed","2026-06-25","TestCartPage","test_cart_page","",""
"","638","Login validation: empty_username_empty_password","tests","2026-06-25","passed","2026-06-25","TestAuthorization","test_login_page","",""
"","1093","Login validation: valid_username_empty_password","tests","2026-06-25","passed","2026-06-25","TestAuthorization","test_login_page","",""
"","2113","test_add_all_product_to_cart[firefox]","tests","2026-06-25","passed","2026-06-25","TestProductsPage","test_products_page","",""
"","1008","test_invalid_fill_checkout_info_form[Empty last name-firefox]","tests","2026-06-25","passed","2026-06-25","TestCheckoutInfoPage","test_checkout_info_page","",""
