"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1836","test_back_to_products_from_checkout_overview_page[firefox]","tests","2026-07-22","passed","2026-07-22","TestCheckoutOverviewPage","test_checkout_overview_page","",""
"","1155","Login validation: empty_username_empty_password","tests","2026-07-22","passed","2026-07-22","TestAuthorization","test_login_page","",""
"","591","test_back_to_cart_from_checkout_info_page[chromium]","tests","2026-07-22","passed","2026-07-22","TestCheckoutInfoPage","test_checkout_info_page","",""
"","495","test_navigation_to_checkout_info_page[chromium]","tests","2026-07-22","passed","2026-07-22","TestCheckoutInfoPage","test_checkout_info_page","",""
"","1161","test_back_to_products_from_checkout_overview_page[chromium]","tests","2026-07-22","passed","2026-07-22","TestCheckoutOverviewPage","test_checkout_overview_page","",""
"","2087","test_add_all_product_to_cart[firefox]","tests","2026-07-22","passed","2026-07-22","TestProductsPage","test_products_page","",""
"","557","Sort products by: NAME_ZA","tests","2026-07-22","passed","2026-07-22","TestProductsPage","test_products_page","",""
"","945","Login with valid username and password","tests","2026-07-22","passed","2026-07-22","TestAuthorization","test_login_page","",""
"","1906","test_remove_random_products_from_cart[firefox]","tests","2026-07-22","passed","2026-07-22","TestCartPage","test_cart_page","",""
"","726","test_navigation_to_checkout_overview_page[chromium]","tests","2026-07-22","passed","2026-07-22","TestCheckoutOverviewPage","test_checkout_overview_page","",""
"","764","test_invalid_fill_checkout_info_form[Empty form-chromium]","tests","2026-07-22","passed","2026-07-22","TestCheckoutInfoPage","test_checkout_info_page","",""
"","722","test_navigation_to_item_page[chromium]","tests","2026-07-22","passed","2026-07-22","TestItemPage","test_item_page","",""
"","550","Login validation: unregistered_user","tests","2026-07-22","passed","2026-07-22","TestAuthorization","test_login_page","",""
"","618","test_invalid_fill_checkout_info_form[Empty last name-chromium]","tests","2026-07-22","passed","2026-07-22","TestCheckoutInfoPage","test_checkout_info_page","",""
"","967","test_back_to_products_from_checkout_complete_page[chromium]","tests","2026-07-22","passed","2026-07-22","TestCheckoutCompletePage","test_checkout_complete_page","",""
"","1303","Login validation: registered_username_unregistered_password","tests","2026-07-22","passed","2026-07-22","TestAuthorization","test_login_page","",""
"","2044","test_e2e[chromium]","tests","2026-07-22","passed","2026-07-22","TestE2E","test_e2e","",""
"","522","Sort products by: NAME_AZ","tests","2026-07-22","passed","2026-07-22","TestProductsPage","test_products_page","",""
"","1536","test_add_all_product_to_cart[chromium]","tests","2026-07-22","passed","2026-07-22","TestProductsPage","test_products_page","",""
"","1065","test_checkout_overview_displays_correct_products_total_price[chromium]","tests","2026-07-22","passed","2026-07-22","TestCheckoutOverviewPage","test_checkout_overview_page","",""
